timestamp_ms,accel_x,accel_y,accel_z,temperatura,humedad,label
82618,9.501,0.285,-1.7819,29.9,69.0,1
82629,9.3334,0.4766,-1.8346,29.9,69.0,1
82640,9.4723,0.7616,-1.9448,29.9,69.0,1
82651,9.5657,0.7161,-2.2441,29.9,69.0,1
82662,9.6519,0.8694,-1.8921,29.9,69.0,1
82673,9.5992,0.8957,-2.2058,29.9,69.0,1
82684,9.7525,0.7233,-2.328,29.9,69.0,1
82695,9.6352,0.5868,-2.6465,29.9,69.0,1
82706,9.7837,0.3497,-2.5675,29.9,69.0,1
82717,9.8507,0.1365,-2.7255,29.9,69.0,1
82728,9.8962,-0.0503,-2.771,29.9,69.0,1
82739,9.9944,-0.206,-2.7782,29.9,69.0,1
82750,10.1309,-0.491,-2.9291,29.9,69.0,1
82761,9.719,0.4455,-2.6704,29.8,69.0,1
82778,9.8962,0.2802,-2.5555,29.8,69.0,1
82789,10.0639,-0.0311,-2.898,29.8,69.0,1
82800,9.9944,-0.1629,-2.7974,29.8,69.0,1
82811,9.9489,-0.3616,-3.0321,29.8,69.0,1
82822,10.0279,-0.6107,-2.8525,29.8,69.0,1
82833,9.9106,-0.5916,-2.7998,29.8,69.0,1
82844,9.7573,-0.5892,-2.6824,29.8,69.0,1
82855,9.6615,-0.7137,-2.5172,29.8,69.0,1
82866,9.4028,-0.7592,-2.4405,29.8,69.0,1
82877,9.3573,-0.3616,-2.0142,29.8,69.0,1
82888,9.2112,-0.309,-2.0956,29.8,69.0,1
82899,9.537,-0.673,-2.4956,29.8,69.0,1
82910,9.4005,-0.5317,-2.2609,29.8,69.0,1
82921,9.2591,-0.3401,-2.2346,29.8,69.0,1
82932,9.1801,-0.1748,-2.0142,29.8,69.0,1
82943,9.2017,0.0742,-1.7651,29.8,69.0,1
82954,9.2999,0.2251,-1.7053,29.8,69.0,1
82965,9.3262,0.4407,-1.9328,29.8,69.0,1
82976,9.4005,0.788,-1.7843,29.8,69.0,1
82987,9.5346,0.764,-1.8609,29.8,69.0,1
82998,9.513,0.7999,-2.0334,29.8,69.0,1
83009,9.5442,0.9125,-2.0741,29.8,69.0,1
83020,9.6879,0.7688,-2.213,29.8,69.0,1
83031,9.6615,0.6754,-2.3327,29.8,69.0,1
83042,9.7214,0.5077,-2.5555,29.8,69.0,1
83053,9.5058,0.9317,-2.0382,29.8,69.0,1
83064,9.6543,0.7544,-2.3184,29.8,69.0,1
83075,9.628,0.6538,-2.601,29.8,69.0,1
83086,9.7908,0.4574,-2.6968,29.8,69.0,1
83097,9.9465,0.1605,-2.771,29.8,69.0,1
83108,10.1022,-0.0024,-2.7447,29.8,69.0,1
83119,10.016,-0.2443,-2.9722,29.8,69.0,1
83130,10.0591,-0.4527,-2.977,29.8,69.0,1
83141,10.0806,-0.5461,-2.9243,29.8,69.0,1
83152,9.9537,-0.5892,-2.8046,29.8,69.0,1
83163,9.7262,-0.7353,-2.7806,29.8,69.0,1
83174,9.5082,-0.6323,-2.3375,29.8,69.0,1
83185,9.3693,-0.4838,-2.1555,29.8,69.0,1
83196,9.8842,-0.6299,-2.6441,29.8,69.0,1
83207,9.6447,-0.6778,-2.5028,29.8,69.0,1
83218,9.4843,-0.5197,-2.3088,29.8,69.0,1
83229,9.2975,-0.4143,-2.4238,29.8,69.0,1
83240,9.2184,-0.3425,-2.1723,29.8,69.0,1
83251,9.2711,-0.0503,-1.8346,29.8,69.0,1
83262,9.3118,-0.0072,-1.8082,29.8,69.0,1
83273,9.2017,0.4263,-1.7963,29.8,69.0,1
83284,9.3573,0.7185,-1.734,29.8,69.0,1
83295,9.4555,0.7257,-1.8969,29.8,69.0,1
83306,9.513,0.8119,-1.8753,29.8,69.0,1
83317,9.4627,1.0035,-1.9376,29.8,69.0,1
83328,9.5801,0.764,-2.2058,29.8,69.0,1
83339,9.3933,0.7568,-2.0573,29.8,69.0,1
83350,9.4244,0.855,-1.8537,29.8,69.0,1
83361,9.5418,0.8454,-1.9472,29.8,69.0,1
83372,9.6376,0.8263,-2.1675,29.8,69.0,1
83383,9.5801,0.7257,-2.4238,29.8,69.0,1
83394,9.8244,0.5221,-2.6369,29.8,69.0,1
83405,9.8651,0.3425,-2.704,29.8,69.0,1
83416,9.9777,0.1293,-2.7686,29.8,69.0,1
83427,10.0782,-0.1437,-2.8836,29.8,69.0,1
83438,10.016,-0.3616,-3.1111,29.8,69.0,1
83449,10.0016,-0.4574,-2.9411,29.8,69.0,1
83460,10.0375,-0.6155,-2.8237,29.8,69.0,1
83471,9.7956,-0.7808,-2.8285,29.8,69.0,1
83482,10.0591,-0.3976,-3.001,29.8,69.0,1
83493,10.0998,-0.5125,-3.1902,29.8,69.0,1
83504,9.9777,-0.6323,-2.8644,29.8,69.0,1
83515,9.8052,-0.697,-2.8141,29.8,69.0,1
83526,9.6423,-0.5772,-2.3806,29.8,69.0,1
83537,9.5034,-0.5724,-2.4118,29.8,69.0,1
83548,9.2496,-0.5772,-2.3112,29.8,69.0,1
83559,9.2711,-0.309,-1.9543,29.8,69.0,1
83570,9.2927,-0.0407,-1.7053,29.8,69.0,1
83581,9.1681,0.206,-1.8011,29.8,69.0,1
83592,9.3789,0.4838,-1.6789,29.8,69.0,1
83603,9.3909,0.6131,-1.9543,29.8,69.0,1
83614,9.4723,0.8287,-1.8609,29.8,69.0,1
83625,9.3286,0.3209,-1.6142,29.8,69.0,1
83636,9.3837,0.491,-1.6909,29.8,69.0,1
83647,9.3286,0.6562,-1.9687,29.8,69.0,1
83658,9.3621,0.8909,-1.8681,29.8,69.0,1
83669,9.4843,0.8957,-1.8466,29.8,69.0,1
83680,9.5825,0.8407,-1.9735,29.8,69.0,1
83691,9.5418,0.7688,-2.3351,29.8,69.0,1
83702,9.6902,0.5389,-2.5555,29.8,69.0,1
83713,9.7645,0.3425,-2.6752,29.8,69.0,1
83724,10.0208,0.1605,-2.5196,29.8,69.0,1
83735,10.1525,-0.0719,-2.9171,29.8,69.0,1
83746,10.1237,-0.2946,-3.0848,29.8,69.0,1
83757,10.0327,-0.3928,-3.0153,29.8,69.0,1
83768,10.0232,0.1198,-2.7806,29.8,69.0,1
83779,10.1932,-0.1605,-3.2189,29.8,69.0,1
83790,10.1956,-0.364,-2.8453,29.8,69.0,1
83801,9.9585,-0.4407,-2.9674,29.8,69.0,1
83812,9.9992,-0.6874,-3.0369,29.8,69.0,1
83823,9.8483,-0.685,-2.613,29.8,69.0,1
83834,9.6256,-0.7017,-2.3902,29.8,69.0,1
83845,9.434,-0.6203,-2.4022,29.8,69.0,1
83856,9.2568,-0.3976,-2.3016,29.8,69.0,1
83867,9.2687,-0.2587,-2.0382,29.8,69.0,1
83878,9.2687,-0.0311,-1.6981,29.8,69.0,1
83889,9.3023,0.3209,-1.6478,29.8,69.0,1
83900,9.3549,0.4119,-1.7915,29.8,69.0,1
83911,9.3047,-0.1724,-2.122,29.8,69.0,1
83922,9.2424,0.0096,-1.8705,29.8,69.0,1
83933,9.2951,0.3593,-1.6502,29.8,69.0,1
83944,9.4292,0.388,-1.6502,29.8,69.0,1
83955,9.2639,0.6993,-1.8729,29.8,69.0,1
