timestamp_ms,accel_x,accel_y,accel_z,temperatura,humedad,label
266867,9.6304,0.1437,-2.4022,30.3,67.7,0
266878,9.5849,0.1485,-2.3304,30.3,67.7,0
266889,9.64,0.1629,-2.3423,30.3,67.7,0
266900,9.5992,0.1413,-2.3687,30.3,67.7,0
266911,9.6136,0.0958,-2.3304,30.3,67.7,0
266922,9.6376,0.1653,-2.3423,30.3,67.7,0
266933,9.6184,0.1533,-2.3351,30.3,67.7,0
266944,9.5944,0.2012,-2.3663,30.3,67.7,0
266955,9.6423,0.0958,-2.3687,30.3,67.7,0
266966,9.6495,0.1629,-2.292,30.3,67.7,0
266977,9.6256,0.1317,-2.3256,30.3,67.7,0
266988,9.6016,0.1389,-2.3519,30.3,67.7,0
266999,9.6423,0.1317,-2.3543,30.3,67.7,0
267010,9.5561,0.1174,-2.3615,30.3,67.7,0
267021,9.6208,0.1413,-2.3232,30.3,67.7,0
267032,9.5849,0.1317,-2.3399,30.3,67.7,0
267043,9.6471,0.1221,-2.4022,30.3,67.7,0
267054,9.6352,0.1581,-2.2537,30.3,67.7,0
267065,9.628,0.1293,-2.3184,30.3,67.7,0
267076,9.6256,0.1629,-2.3423,30.3,67.7,0
267087,9.6088,0.1748,-2.3974,30.3,67.7,0
267098,9.6208,0.1221,-2.304,30.3,67.7,0
267109,9.6711,0.1533,-2.3256,30.3,67.7,0
267120,9.6352,0.1509,-2.3423,30.3,67.8,0
267142,9.6256,0.1054,-2.3998,30.3,67.8,0
267153,9.6112,0.1269,-2.328,30.3,67.8,0
267164,9.6471,0.1341,-2.3304,30.3,67.8,0
267175,9.6471,0.1677,-2.292,30.3,67.8,0
267186,9.6328,0.1293,-2.3232,30.3,67.8,0
267197,9.616,0.1437,-2.2896,30.3,67.8,0
267208,9.5921,0.1245,-2.2968,30.3,67.8,0
267219,9.6136,0.1581,-2.3423,30.3,67.8,0
267230,9.64,0.1581,-2.4094,30.3,67.8,0
267241,9.6016,0.1629,-2.3591,30.3,67.8,0
267252,9.5801,0.1677,-2.3088,30.3,67.8,0
267263,9.6591,0.1413,-2.3399,30.3,67.8,0
267274,9.5897,0.1748,-2.3375,30.3,67.8,0
267285,9.616,0.1126,-2.3256,30.3,67.8,0
267296,9.6423,0.1485,-2.3375,30.3,67.8,0
267307,9.6328,0.17,-2.3232,30.3,67.8,0
267318,9.6304,0.1365,-2.3495,30.3,67.8,0
267329,9.6256,0.1724,-2.3735,30.3,67.8,0
267340,9.6112,0.1629,-2.3423,30.3,67.8,0
267351,9.6256,0.115,-2.4046,30.3,67.8,0
267362,9.6591,0.1341,-2.3495,30.3,67.8,0
267373,9.6328,0.1317,-2.292,30.3,67.8,0
267384,9.6016,0.1341,-2.3854,30.3,67.8,0
267395,9.5825,0.1605,-2.3902,30.3,67.8,0
267406,9.6256,0.1198,-2.3351,30.3,67.8,0
267417,9.6088,0.1365,-2.3735,30.3,67.8,0
267428,9.6208,0.1317,-2.3687,30.3,67.8,0
267439,9.6423,0.1365,-2.2968,30.3,67.8,0
267450,9.6663,0.1461,-2.3759,30.3,67.8,0
267461,9.6447,0.2084,-2.3447,30.3,67.8,0
267472,9.6112,0.1102,-2.3304,30.3,67.8,0
267483,9.6208,0.1629,-2.3495,30.3,67.8,0
267494,9.616,0.1868,-2.3232,30.3,67.8,0
267505,9.628,0.1317,-2.383,30.3,67.8,0
267516,9.6328,0.1557,-2.407,30.3,67.8,0
267527,9.6352,0.0934,-2.3375,30.3,67.8,0
267538,9.5944,0.1078,-2.3567,30.3,67.8,0
267549,9.6567,0.115,-2.3639,30.3,67.8,0
267560,9.6232,0.1413,-2.3735,30.3,67.8,0
267571,9.6184,0.1437,-2.3495,30.3,67.8,0
267582,9.6376,0.1677,-2.3423,30.3,67.8,0
267593,9.64,0.1413,-2.3232,30.3,67.8,0
267604,9.6591,0.1054,-2.2801,30.3,67.8,0
267615,9.604,0.0886,-2.3399,30.3,67.8,0
267626,9.6543,0.1293,-2.3974,30.3,67.8,0
267637,9.6064,0.1221,-2.3471,30.3,67.8,0
267648,9.6352,0.1341,-2.3687,30.3,67.8,0
267659,9.6232,0.1509,-2.3088,30.3,67.8,0
267670,9.6304,0.1485,-2.3567,30.3,67.8,0
267681,9.5944,0.1557,-2.3878,30.3,67.8,0
267692,9.616,0.17,-2.3447,30.3,67.8,0
267703,9.6112,0.1269,-2.4166,30.3,67.8,0
267714,9.5801,0.1102,-2.3399,30.3,67.8,0
267725,9.5825,0.1269,-2.3519,30.3,67.8,0
267736,9.5873,0.1413,-2.3327,30.3,67.8,0
267747,9.6184,0.1605,-2.3327,30.3,67.8,0
267758,9.6304,0.1461,-2.3759,30.3,67.8,0
267769,9.6112,0.1365,-2.3447,30.3,67.8,0
267780,9.6352,0.1221,-2.3567,30.3,67.8,0
267791,9.6184,0.115,-2.383,30.3,67.8,0
267802,9.6423,0.1533,-2.3256,30.3,67.8,0
267813,9.6184,0.1293,-2.3447,30.3,67.8,0
267824,9.6615,0.0982,-2.3639,30.3,67.8,0
267835,9.6376,0.1653,-2.3399,30.3,67.8,0
267846,9.5992,0.1221,-2.2896,30.3,67.8,0
267857,9.6567,0.1605,-2.3711,30.3,67.8,0
267868,9.6088,0.1413,-2.3639,30.3,67.8,0
267879,9.6447,0.1533,-2.3591,30.3,67.8,0
267890,9.6328,0.1221,-2.3878,30.3,67.8,0
267901,9.5992,0.1485,-2.3735,30.3,67.8,0
267912,9.6519,0.1533,-2.328,30.3,67.8,0
267923,9.6208,0.0886,-2.3567,30.3,67.8,0
267934,9.64,0.1557,-2.3495,30.3,67.8,0
267945,9.5561,0.1485,-2.3351,30.3,67.8,0
267956,9.616,0.0982,-2.3974,30.3,67.8,0
267967,9.6855,0.1198,-2.3902,30.3,67.8,0
267978,9.5944,0.1078,-2.3471,30.3,67.8,0
267989,9.6112,0.1509,-2.2633,30.3,67.8,0
268000,9.6831,0.17,-2.3687,30.3,67.8,0
268011,9.6208,0.1485,-2.3519,30.3,67.8,0
268022,9.6088,0.1174,-2.3256,30.3,67.8,0
268033,9.6136,0.1581,-2.3423,30.3,67.8,0
268044,9.6208,0.1174,-2.3471,30.3,67.8,0
268055,9.6088,0.1533,-2.3926,30.3,67.8,0
268066,9.5921,0.1581,-2.2801,30.3,67.8,0
268077,9.64,0.1581,-2.3854,30.3,67.8,0
268088,9.616,0.1341,-2.304,30.3,67.8,0
268099,9.6208,0.1653,-2.3423,30.3,67.8,0
268110,9.6256,0.1437,-2.3327,30.3,67.8,0
268121,9.6136,0.1509,-2.3327,30.3,67.8,0
268132,9.628,0.1485,-2.3423,30.3,67.8,0
268143,9.6112,0.1269,-2.4022,30.3,67.8,0
268154,9.6495,0.1485,-2.3543,30.3,67.8,0
268165,9.604,0.1293,-2.4166,30.3,67.8,0
268176,9.6088,0.1437,-2.3783,30.3,67.8,0
268187,9.6088,0.1245,-2.3519,30.3,67.8,0
268198,9.616,0.1317,-2.3854,30.3,67.8,0
268209,9.6088,0.1461,-2.3327,30.3,67.8,0
268220,9.6328,0.1772,-2.3615,30.3,67.8,0
268231,9.6232,0.1293,-2.3184,30.3,67.8,0
268242,9.6064,0.1437,-2.3639,30.3,67.8,0
268253,9.6639,0.1485,-2.2944,30.3,67.8,0
268264,9.6471,0.1413,-2.3806,30.3,67.8,0
268275,9.5753,0.1126,-2.3543,30.3,67.8,0
268286,9.604,0.1341,-2.4094,30.3,67.8,0
268297,9.6663,0.1389,-2.3783,30.3,67.8,0
268308,9.6352,0.1245,-2.3495,30.3,67.8,0
268319,9.616,0.1341,-2.3208,30.3,67.8,0
